Internal Id,Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Code,Place Of Performance Zip5,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Contracting Officer Business Size Determination,Generated Internal Id
111718085,75H71222F80142,"PROGRESSIVE MEDICAL USA, INC",,70519.48,,AZ,,85344,,,,,,,CONT_AWD_75H71222F80142_7527_V797D40101_3600
111718082,75H71222F80139,"VISTA STAFFING SOLUTIONS, INC.",,474460.5,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80139_7527_36F79720D0128_3600
111718075,75H71222F80127,"SYSMEX AMERICA, INC",,174504.92,,AZ,,85344,,,,,,,CONT_AWD_75H71222F80127_7527_V797D40235_3600
111718073,75H71222F80124,QUEST DIAGNOSTICS INCORPORATED,,30098.35,,AZ,,85344,,,,,,,CONT_AWD_75H71222F80124_7527_V797D70090_3600
111718070,75H71222F80121,"RAPID TEMPS, LLC",,1196391.0,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80121_7527_V797D70023_3600
111718059,75H71222F80108,"KCI USA, INC.",,634174.28,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80108_7527_V797D30198_3600
111718056,75H71222F80105,"STERLING MEDICAL ASSOCIATES, INC",,2358047.79,,AZ,,85365,,,,,,,CONT_AWD_75H71222F80105_7527_V797D30068_3600
111718045,75H71222F80091,GOVERNMENT SCIENTIFIC SOURCE INC,,25077.36,,AZ,,85004,,,,,,,CONT_AWD_75H71222F80091_7527_GS07F5934R_4730
111718033,75H71222F80074,AB STAFFING SOLUTIONS LLC,,155092.5,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80074_7527_V797D40126_3600
111718032,75H71222F80073,AB STAFFING SOLUTIONS LLC,,1839913.75,,AZ,,85344,,,,,,,CONT_AWD_75H71222F80073_7527_V797D40126_3600
111718015,75H71222F80056,GHOST RX INC.,,1594734.23,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80056_7527_V797D40232_3600
111718004,75H71222F80044,COMMUNICATIONS PROFESSIONALS INC.,,22871.38,,AZ,,86042,,,,,,,CONT_AWD_75H71222F80044_7527_GS35F0033N_4730
111717974,75H71222F80009,"CHG COMPANIES, INC.",,2412.0,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80009_7527_36F79721D0146_3600
111717969,75H71222F80004,"VISTA STAFFING SOLUTIONS, INC.",,877867.5,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80004_7527_36F79720D0128_3600
111717968,75H71222F80003,"CHG COMPANIES, INC.",,346326.36,,AZ,,85016,,,,,,,CONT_AWD_75H71222F80003_7527_36F79721D0146_3600
111717931,75H71222F28019,"CHG COMPANIES, INC.",,8465.8,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28019_7527_HHSI247201600064I_7527
111717913,75H71222F28012,PERSONAL GROUP INCORPORATED,,122437.28,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28012_7527_75H71220A00020_7527
111717888,75H71222F28008,SIEMENS HEALTHCARE DIAGNOSTICS INC.,,459139.04,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28008_7527_75H71221A00002_7527
111717886,75H71222F28008,VITALANT,,41381.45,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28008_7527_75H71220D00002_7527
111717883,75H71222F28008,RED HERITAGE MEDICAL LLC,,47276.05,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28008_7527_75H71219A00004_7527
111717880,75H71222F28007,SIEMENS HEALTHCARE DIAGNOSTICS INC.,,177833.17,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28007_7527_75H71221A00002_7527
111717871,75H71222F28006,SIEMENS HEALTHCARE DIAGNOSTICS INC.,,0.0,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28006_7527_75H71221A00002_7527
111717846,75H71222F28004,WERFEN USA LLC,,51751.52,,MA,,01730,,,,,,,CONT_AWD_75H71222F28004_7527_75H71220A00021_7527
111717820,75H71222F28001,WERFEN USA LLC,,64408.7,,AZ,,85016,,,,,,,CONT_AWD_75H71222F28001_7527_75H71222A00004_7527
111717815,75H71222C00049,NEVADA URBAN INDIANS INC.,,4755149.0,,AZ,,85004,,,,,,,CONT_AWD_75H71222C00049_7527_-NONE-_-NONE-
111717814,75H71222C00048,URBAN INDIAN CENTER OF SALT LAKE,,5033675.0,,AZ,,85004,,,,,,,CONT_AWD_75H71222C00048_7527_-NONE-_-NONE-
111717813,75H71222C00047,MAAT ENTERPRISES INC,,7684767.65,,AZ,,85016,,,,,,,CONT_AWD_75H71222C00047_7527_-NONE-_-NONE-
111717811,75H71222C00045,NATIVE HEALTH,,8840993.0,,AZ,,85004,,,,,,,CONT_AWD_75H71222C00045_7527_-NONE-_-NONE-
111717805,75H71222C00035,"NATIVEARC, LLC",,2034738.0,,AZ,,85344,,,,,,,CONT_AWD_75H71222C00035_7527_-NONE-_-NONE-
111717803,75H71222C00033,"NATIVEARC, LLC",,4447230.0,,AZ,,86042,,,,,,,CONT_AWD_75H71222C00033_7527_-NONE-_-NONE-
111717801,75H71222C00031,FOUR WINDS STAFFING LLC,,1804160.17,,AZ,,85344,,,,,,,CONT_AWD_75H71222C00031_7527_-NONE-_-NONE-
111717797,75H71222C00027,"NATIVEARC, LLC",,3355792.0,,AZ,,86042,,,,,,,CONT_AWD_75H71222C00027_7527_-NONE-_-NONE-
111717793,75H71222C00023,"DATEX-OHMEDA, INC.",,451364.96,,AZ,,86042,,,,,,,CONT_AWD_75H71222C00023_7527_-NONE-_-NONE-
111717792,75H71222C00022,"YUMA DESERT CONTRACTORS, LLC",,810062.0,,AZ,,85016,,,,,,,CONT_AWD_75H71222C00022_7527_-NONE-_-NONE-
111717788,75H71222C00018,OVERTON POWER DISTRICT NO 5,,18906.26,,AZ,,85344,,,,,,,CONT_AWD_75H71222C00018_7527_-NONE-_-NONE-
111717787,75H71222C00017,"NAVOPACHE ELECTRIC COOPERATIVE, INC.",,2821800.73,,AZ,,85941,,,,,,,CONT_AWD_75H71222C00017_7527_-NONE-_-NONE-
111717786,75H71222C00015,WHITE MOUNTAIN APACHE TRIBE,,292813.69,,AZ,,85941,,,,,,,CONT_AWD_75H71222C00015_7527_-NONE-_-NONE-
111717775,75H71222C00003,GILA RIVER INDIAN COM UTILITY AUTH,,301000.0,,AZ,,85147,,,,,,,CONT_AWD_75H71222C00003_7527_-NONE-_-NONE-
111717774,75H71222C00001,COLLEGE OF AMERICAN PATHOLOGISTS,,434225.13,,AZ,,85004,,,,,,,CONT_AWD_75H71222C00001_7527_-NONE-_-NONE-
111717769,75H71221P00225,"BIOPSY CONSULTANTS, LLC",,398735.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00225_7527_-NONE-_-NONE-
111717757,75H71221P00210,ECOLOGY MIR GROUP LLC,,496343.44,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00210_7527_-NONE-_-NONE-
111717756,75H71221P00209,GE HEALTHCARE IITS USA CORP.,,0.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00209_7527_-NONE-_-NONE-
111717748,75H71221P00199,ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC INC,,299940.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221P00199_7527_-NONE-_-NONE-
111717740,75H71221P00190,MORRIS SYSTEMS INCORPORATED,,120362.52,,CA,,92283,,,,,,,CONT_AWD_75H71221P00190_7527_-NONE-_-NONE-
111717737,75H71221P00182,KEY BUSINESS SOLUTIONS LLC,,10175.0,,AZ,,85004,,,,,,,CONT_AWD_75H71221P00182_7527_-NONE-_-NONE-
111717733,75H71221P00177,RAM PEST MANAGEMENT LLC,,131900.0,,CA,,92283,,,,,,,CONT_AWD_75H71221P00177_7527_-NONE-_-NONE-
111717727,75H71221P00170,UBTA-UBET COMMUNICATIONS INC,,185416.24,,UT,,84026,,,,,,,CONT_AWD_75H71221P00170_7527_-NONE-_-NONE-
111717725,75H71221P00168,"NAVAJO SANITATION, INC.",,299587.24,,AZ,,86042,,,,,,,CONT_AWD_75H71221P00168_7527_-NONE-_-NONE-
111717721,75H71221P00163,ZOLL MEDICAL CORPORATION,,26180.0,,AZ,,85004,,,,,,,CONT_AWD_75H71221P00163_7527_-NONE-_-NONE-
111717719,75H71221P00161,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",,0.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221P00161_7527_-NONE-_-NONE-
111717718,75H71221P00160,"HAMILTON MEDICAL, INC",,17955.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221P00160_7527_-NONE-_-NONE-
111717716,75H71221P00157,ARIZONA SOUND & COMMUNICATIONS LLC,,193934.0,,AZ,,85004,,,,,,,CONT_AWD_75H71221P00157_7527_-NONE-_-NONE-
111717715,75H71221P00155,"E3 DIAGNOSTICS, INC.",,77635.9,,AZ,,85004,,,,,,,CONT_AWD_75H71221P00155_7527_-NONE-_-NONE-
111717710,75H71221P00148,BEACONMEDAES LLC,,38987.6,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00148_7527_-NONE-_-NONE-
111717708,75H71221P00145,MARKETLAB INC,,7320.94,,NV,,89801,,,,,,,CONT_AWD_75H71221P00145_7527_-NONE-_-NONE-
111717706,75H71221P00143,"FOUR POINTS TECHNOLOGY, L.L.C.",,165209.26,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00143_7527_-NONE-_-NONE-
111717705,75H71221P00142,GALLUP WELDERS SUPPLY INC,,107973.0,,AZ,,86042,,,,,,,CONT_AWD_75H71221P00142_7527_-NONE-_-NONE-
111717702,75H71221P00137,CEPHEID,,0.0,,AZ,,86042,,,,,,,CONT_AWD_75H71221P00137_7527_-NONE-_-NONE-
111717699,75H71221P00134,CEPHEID,,8940.0,,CA,,92283,,,,,,,CONT_AWD_75H71221P00134_7527_-NONE-_-NONE-
111717697,75H71221P00131,CARL ZEISS MEDITEC INC,,2000.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00131_7527_-NONE-_-NONE-
111717677,75H71221P00106,ITW FOOD EQUIPMENT GROUP LLC,,7819.75,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00106_7527_-NONE-_-NONE-
111717676,75H71221P00105,"VOGUE LAUNDRY & CLEANERS, INC.",,50366.96,,NV,,89801,,,,,,,CONT_AWD_75H71221P00105_7527_-NONE-_-NONE-
111717675,75H71221P00104,INSIGHT DIRECT USA INC,,0.0,,NV,,89502,,,,,,,CONT_AWD_75H71221P00104_7527_-NONE-_-NONE-
111717662,75H71221P00087,"ARMSTRONG MEDICAL INDUSTRIES, INC",,14030.03,,AZ,,86042,,,,,,,CONT_AWD_75H71221P00087_7527_-NONE-_-NONE-
111717661,75H71221P00086,"FERRELLGAS, L.P",,112313.37,,AZ,,86434,,,,,,,CONT_AWD_75H71221P00086_7527_-NONE-_-NONE-
111717660,75H71221P00085,DIAMOND RIDGE DEVELOPMENT CORPORATION,,0.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00085_7527_-NONE-_-NONE-
111717651,75H71221P00073,NATIONAL ENVIRONMENTAL INC,,0.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221P00073_7527_-NONE-_-NONE-
111717645,75H71221P00064,GILA RIVER INDIAN COMMUNITY,,19423.02,,AZ,,85147,,,,,,,CONT_AWD_75H71221P00064_7527_-NONE-_-NONE-
111717644,75H71221P00063,CHANGE HEALTHCARE TECHNOLOGIES LLC,,30509.36,,AZ,,85016,,,,,,,CONT_AWD_75H71221P00063_7527_-NONE-_-NONE-
111717631,75H71221P00042,ARIZONA DEPARTMENT OF HEALTH SERVICES,,53786.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221P00042_7527_-NONE-_-NONE-
111717617,75H71221P00016,"GILA RIVER TELECOMMUNICATIONS, INC",,237820.9,,AZ,,85147,,,,,,,CONT_AWD_75H71221P00016_7527_-NONE-_-NONE-
111717606,75H71221F80256,GHOST RX INC.,,2047998.46,,CA,,92283,,,,,,,CONT_AWD_75H71221F80256_7527_V797D40232_3600
111717605,75H71221F80255,ALUMNI STAFFING LLC,,420290.65,,AZ,,85344,,,,,,,CONT_AWD_75H71221F80255_7527_36F79719D0233_3600
111717604,75H71221F80254,ALUMNI STAFFING LLC,,408044.5,,AZ,,85344,,,,,,,CONT_AWD_75H71221F80254_7527_36F79719D0233_3600
111717603,75H71221F80252,"CARTRIDGE TECHNOLOGIES, LLC",,37309.21,,AZ,,85004,,,,,,,CONT_AWD_75H71221F80252_7527_GS03F0151X_4732
111717598,75H71221F80247,"CHG COMPANIES, INC.",,2430270.49,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80247_7527_36F79721D0146_3600
111717594,75H71221F80242,PRESS GANEY ASSOCIATES LLC,,130607.35,,AZ,,85941,,,,,,,CONT_AWD_75H71221F80242_7527_GS10F0205R_4730
111717588,75H71221F80233,"RAO RADIOLOGISTS, INC.",,11044084.02,,AZ,,86042,,,,,,,CONT_AWD_75H71221F80233_7527_36F79720D0062_3600
111717587,75H71221F80231,"RAO RADIOLOGISTS, INC.",,11136561.59,,AZ,,86042,,,,,,,CONT_AWD_75H71221F80231_7527_36F79720D0062_3600
111717577,75H71221F80217,AMERITEL COMMUNICATIONS CORPORATION,,15058.34,,AZ,,85283,,,,,,,CONT_AWD_75H71221F80217_7527_GS03F102CA_4732
111717566,75H71221F80203,GHOST RX INC.,,3040516.67,,AZ,,85941,,,,,,,CONT_AWD_75H71221F80203_7527_V797D40232_3600
111717565,75H71221F80202,FIRST NATION GROUP LLC,,0.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80202_7527_36F79719D0027_3600
111717552,75H71221F80184,"BECTON, DICKINSON AND COMPANY",,31076.12,,AZ,,86042,,,,,,,CONT_AWD_75H71221F80184_7527_GS07F195DA_4732
111717549,75H71221F80181,GLOBAFONE INC,,61846.21,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80181_7527_GS35F0074W_4730
111717546,75H71221F80177,SOUTHWEST GAS CORPORATION,,358214.66,,AZ,,85344,,,,,,,CONT_AWD_75H71221F80177_7527_GS00P13BSD1002_4740
111717536,75H71221F80165,"MEDLINE INDUSTRIES, LP",,0.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80165_7527_36C10G20D0029_3600
111717534,75H71221F80163,"MEDLINE INDUSTRIES, LP",,239190.24,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80163_7527_36F79721D0124_3600
111717528,75H71221F80156,"KCI USA, INC.",,51235.36,,AZ,,85941,,,,,,,CONT_AWD_75H71221F80156_7527_V797D30198_3600
111717520,75H71221F80147,"GETINGE USA SALES, LLC",,136402.0,,AZ,,85941,,,,,,,CONT_AWD_75H71221F80147_7527_V797P4452B_3600
111717513,75H71221F80135,PHIGENICS LLC,,88390.0,,AZ,,85344,,,,,,,CONT_AWD_75H71221F80135_7527_GS21F0041Y_4732
111717503,75H71221F80120,"MEDLINE INDUSTRIES, LP",,33148.07,,AZ,,86042,,,,,,,CONT_AWD_75H71221F80120_7527_36C10G20D0029_3600
111717488,75H71221F80097,SONOVA USA INC,,14068.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80097_7527_36C79118D0021_3600
111717487,75H71221F80096,STARKEY LABORATORIES INC,,7535.84,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80096_7527_36C79118D0022_3600
111717485,75H71221F80092,"MEDLINE INDUSTRIES, LP",,235735.19,,IL,,60093,,,,,,,CONT_AWD_75H71221F80092_7527_V797P4444B_3600
111717480,75H71221F80087,JOHNSON CONTROLS FIRE PROTECTION LP,,17808.64,,UT,,84026,,,,,,,CONT_AWD_75H71221F80087_7527_GS06F0054N_4730
111717459,75H71221F80058,SOUTHWEST GAS CORPORATION,,49087.68,,AZ,,85147,,,,,,,CONT_AWD_75H71221F80058_7527_GS00P13BSD1002_4740
111717454,75H71221F80052,SOUTHWEST GAS CORPORATION,,528002.68,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80052_7527_GS00P13BSD1002_4740
111717443,75H71221F80037,"MEDLINE INDUSTRIES, LP",,247810.88,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80037_7527_V797P4444B_3600
111717430,75H71221F80020,SCRIPTPRO USA INC,,54314.28,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80020_7527_36F79719D0135_3600
111717421,75H71221F80009,"WS AUDIOLOGY USA, INC",,5049.51,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80009_7527_36C79119D0035_3600
111717420,75H71221F80008,GN HEARING CARE CORPORATION,,15525.24,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80008_7527_36C79119D0033_3600
111717418,75H71221F80006,"OTICON, INC",,19507.38,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80006_7527_36C79119D0034_3600
111717416,75H71221F80004,SONOVA USA INC,,63105.96,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80004_7527_36C79119D0036_3600
111717415,75H71221F80003,STARKEY LABORATORIES INC,,81485.33,,AZ,,85016,,,,,,,CONT_AWD_75H71221F80003_7527_36C79119D0037_3600
111717384,75H71221F28047,"HENRY SCHEIN, INC.",,42134.19,,UT,,84026,,,,,,,CONT_AWD_75H71221F28047_7527_75H71218D00013_7527
111717381,75H71221F28044,"HENRY SCHEIN, INC.",,29910.95,,NV,,89801,,,,,,,CONT_AWD_75H71221F28044_7527_75H71218D00013_7527
111717379,75H71221F28042,"HENRY SCHEIN, INC.",,100477.94,,AZ,,86042,,,,,,,CONT_AWD_75H71221F28042_7527_75H71218D00013_7527
111717378,75H71221F28041,"HENRY SCHEIN, INC.",,38189.67,,AZ,,86434,,,,,,,CONT_AWD_75H71221F28041_7527_75H71218D00013_7527
111717377,75H71221F28040,"HENRY SCHEIN, INC.",,79933.06,,AZ,,85344,,,,,,,CONT_AWD_75H71221F28040_7527_75H71218D00013_7527
111717371,75H71221F28029,CEPHEID,,41480.0,,CA,,94089,,,,,,,CONT_AWD_75H71221F28029_7527_75H70420D00001_7527
111717366,75H71221F28022,CEPHEID,,71850.0,,AZ,,86042,,,,,,,CONT_AWD_75H71221F28022_7527_75H70420D00001_7527
111717361,75H71221F28018,CEPHEID,,0.0,,CA,,92283,,,,,,,CONT_AWD_75H71221F28018_7527_75H70420D00001_7527
111717339,75H71221F28010,CHOYCE PRODUCTS INC,,1950.7,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28010_7527_HHSI247201700003B_7527
111717331,75H71221F28009,IMMUCOR INC,,64203.92,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28009_7527_HHSI247201700009B_7527
111717326,75H71221F28009,AGILITI HEALTH INC,,24397.21,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28009_7527_HHSI247201600011B_7527
111717306,75H71221F28007,SHAMROCK FOODS CO,,685.09,,AZ,,85344,,,,,,,CONT_AWD_75H71221F28007_7527_HHSI247201600013B_7527
111717283,75H71221F28005,"CARDINAL HEALTH 200, LLC",,317.24,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28005_7527_HHSI247201700034I_7527
111717282,75H71221F28005,MAYO CLINIC ARIZONA,,69827.16,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28005_7527_HHSI247201700027I_7527
111717278,75H71221F28005,VITALANT,,35894.45,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28005_7527_75H71220D00002_7527
111717263,75H71221F28004,RED HERITAGE MEDICAL LLC,,28120.08,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28004_7527_75H71219A00004_7527
111717262,75H71221F28004,ALLERGAN USA INC,,29585.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28004_7527_75H71218D00010_7527
111717255,75H71221F28003,WERFEN USA LLC,,36184.2,,MA,,01730,,,,,,,CONT_AWD_75H71221F28003_7527_75H71220A00021_7527
111717252,75H71221F28003,"ESSENTIAL CARES SUPPLIES, INC.",,17360.0,,CA,,90021,,,,,,,CONT_AWD_75H71221F28003_7527_75H71220A00015_7527
111717251,75H71221F28003,WINSTON WATER COOLER LTD,,12207.81,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28003_7527_75H71220A00013_7527
111717229,75H71221F28001,WRIGGLESWORTH ENTERPRISES INC,,13485.12,,NC,,28412,,,,,,,CONT_AWD_75H71221F28001_7527_75H71221A00015_7527
111717220,75H71221F28001,"GLOBAL PERSONNEL POOL, INC.",,27672.4,,AZ,,85016,,,,,,,CONT_AWD_75H71221F28001_7527_75H71221A00004_7527
111717214,75H71221C00019,STRYKER SALES LLC,,1202514.5,,AZ,,85016,,,,,,,CONT_AWD_75H71221C00019_7527_-NONE-_-NONE-
111717213,75H71221C00018,"INOVALON PROVIDER, INC",,424764.84,,AZ,,85016,,,,,,,CONT_AWD_75H71221C00018_7527_-NONE-_-NONE-
111717212,75H71221C00017,"INOVALON PROVIDER, INC",,682122.14,,AZ,,85016,,,,,,,CONT_AWD_75H71221C00017_7527_-NONE-_-NONE-
111717210,75H71221C00014,SIERRA PACIFIC POWER COMPANY,,86037.36,,NV,,89442,,,,,,,CONT_AWD_75H71221C00014_7527_-NONE-_-NONE-
111717209,75H71221C00012,COLORADO RIVER SEWAGE SYSTEM JOINT VENTURE,,138313.4,,AZ,,85344,,,,,,,CONT_AWD_75H71221C00012_7527_-NONE-_-NONE-
111717208,75H71221C00010,LEGACY GROUP & ASSOCIATES INC,,38446.0,,AZ,,85016,,,,,,,CONT_AWD_75H71221C00010_7527_-NONE-_-NONE-
111717207,75H71221C00009,"NATIVE AMERICAN CONNECTIONS, INC.",,6071986.47,,AZ,,85012,,,,,,,CONT_AWD_75H71221C00009_7527_-NONE-_-NONE-
111717204,75H71221C00003,"INTERNATIONAL TRAINING CONSORTIUM, INC.",,1096579.63,,AZ,,85004,,,,,,,CONT_AWD_75H71221C00003_7527_-NONE-_-NONE-
111717196,75H71220P00182,"COMP-RAY, INC.",,940871.25,,AZ,,85016,,,,,,,CONT_AWD_75H71220P00182_7527_-NONE-_-NONE-
111717155,75H71220P00123,ELITE LAUNDRY COMPANY,,232771.61,,AZ,,86042,,,,,,,CONT_AWD_75H71220P00123_7527_-NONE-_-NONE-
111717140,75H71220P00093,ALSCO INC.,,34962.69,,AZ,,85344,,,,,,,CONT_AWD_75H71220P00093_7527_-NONE-_-NONE-
111717133,75H71220P00085,"LA PAZ REGIONAL HOSPITAL, INC.",,275462.46,,AZ,,85344,,,,,,,CONT_AWD_75H71220P00085_7527_-NONE-_-NONE-
111717130,75H71220P00078,HOPI TELECOMMUNICATIONS INC,,421522.22,,AZ,,86042,,,,,,,CONT_AWD_75H71220P00078_7527_-NONE-_-NONE-
111717075,75H71220P00004,"ALL VALLEY IMAGING, L.L.C",,3491241.61,,AZ,,85016,,,,,,,CONT_AWD_75H71220P00004_7527_-NONE-_-NONE-
111717048,75H71220F80151,DYMENTUM HEALTH LLC,,502196.25,,AZ,,85344,,,,,,,CONT_AWD_75H71220F80151_7527_V797D30083_3600
111717044,75H71220F80145,MEDICAL DOCTOR ASSOCIATES LLC,,68070.0,,AZ,,85941,,,,,,,CONT_AWD_75H71220F80145_7527_V797P2142D_3600
111717033,75H71220F80130,"KAT VIDEO PRODUCTIONS, INC.",,231000.0,,AZ,,85004,,,,,,,CONT_AWD_75H71220F80130_7527_GS23F0224R_4730
111717027,75H71220F80123,SCRIPTPRO USA INC,,284535.89,,CA,,92283,,,,,,,CONT_AWD_75H71220F80123_7527_36F79719D0135_3600
111717013,75H71220F80105,"TOSOH BIOSCIENCE, INC.",,118650.0,,AZ,,86042,,,,,,,CONT_AWD_75H71220F80105_7527_V797D40130_3600
111716985,75H71220F80070,SCRIPTPRO USA INC,,495348.88,,AZ,,86434,,,,,,,CONT_AWD_75H71220F80070_7527_36F79719D0135_3600
111716983,75H71220F80068,GOVERNMENT SCIENTIFIC SOURCE INC,,228052.82,,AZ,,85016,,,,,,,CONT_AWD_75H71220F80068_7527_GS07F5934R_4730
111716974,75H71220F80057,"BECKMAN COULTER, INC",,472705.6,,AZ,,85016,,,,,,,CONT_AWD_75H71220F80057_7527_V797D70260_3600
111716940,75H71220F80018,"GETINGE USA SALES, LLC",,303504.32,,AZ,,85016,,,,,,,CONT_AWD_75H71220F80018_7527_V797P4452B_3600
111716933,75H71220F80010,"RETURNS 'R' US, LLC",,61220.0,,AZ,,85004,,,,,,,CONT_AWD_75H71220F80010_7527_36W79718D0002_3600
111716924,75H71220F28155,MCKESSON CORPORATION,,94397.54,,AZ,,86042,,,,,,,CONT_AWD_75H71220F28155_7527_HHSI236201200001B_7527
111716734,75H71220C00015,"RESPEC COMPANY, LLC",,1410883.94,,AZ,,85004,,,,,,,CONT_AWD_75H71220C00015_7527_-NONE-_-NONE-
111716732,75H71220C00012,MORRIS SYSTEMS INCORPORATED,,454356.0,,AZ,,85016,,,,,,,CONT_AWD_75H71220C00012_7527_-NONE-_-NONE-
111716729,75H71220C00009,"JACQUELINE STARK NURSING, PC",,3074641.0,,AZ,,85941,,,,,,,CONT_AWD_75H71220C00009_7527_-NONE-_-NONE-
111716725,75H71220C00005,COLORADO RIVER INDIAN TRIBES,,77208.09,,AZ,,85344,,,,,,,CONT_AWD_75H71220C00005_7527_-NONE-_-NONE-
111716717,75H71219P00141,ALKO ENTERPRISES INC,,1460306.91,,AZ,,85016,,,,,,,CONT_AWD_75H71219P00141_7527_-NONE-_-NONE-
111716716,75H71219P00140,STERIS CORPORATION,,153666.19,,AZ,,86042,,,,,,,CONT_AWD_75H71219P00140_7527_-NONE-_-NONE-
111716694,75H71219P00111,LEES LAUNDRY LLC,,58423.62,,AZ,,85016,,,,,,,CONT_AWD_75H71219P00111_7527_-NONE-_-NONE-
111716542,75H71219F80033,ROCHE DIAGNOSTICS CORPORATION,,345478.67,,AZ,,85016,,,,,,,CONT_AWD_75H71219F80033_7527_GS07F0446V_4730
111716276,75H71218P00143,"GRIFFIN'S PROPANE, INC.",,131060.37,,AZ,,85941,,,,,,,CONT_AWD_75H71218P00143_7527_-NONE-_-NONE-
111716208,75H71218P00039,BIOFIRE DIAGNOSTICS LLC,,1552438.71,,AZ,,85016,,,,,,,CONT_AWD_75H71218P00039_7527_-NONE-_-NONE-
111715987,75H71218F00132,GOVERNMENT SCIENTIFIC SOURCE INC,,97200.0,,AZ,,85016,,,,,,,CONT_AWD_75H71218F00132_7527_GS07F5934R_4730
174887299,75H71125P00243,BIOMERIEUX INC,,41406.0,,OK,,74058,,,,,,,CONT_AWD_75H71125P00243_7527_-NONE-_-NONE-
174791864,75H71125P00241,RED HERITAGE MEDICAL LLC,,20015.0,,OK,,73507,,,,,,,CONT_AWD_75H71125P00241_7527_-NONE-_-NONE-
174627472,75H71125P00237,VALIOSA LLC,,8150.0,,OK,,74804,,,,,,,CONT_AWD_75H71125P00237_7527_-NONE-_-NONE-
174627471,75H71125P00236,TYWELL BUILDERS LLC,,7409.0,,OK,,74864,,,,,,,CONT_AWD_75H71125P00236_7527_-NONE-_-NONE-
174351164,75H71125P00235,"COMPUTER PROGRAMS AND SYSTEMS, INC.",,16825.25,,OK,,73501,,,,,,,CONT_AWD_75H71125P00235_7527_-NONE-_-NONE-
174887298,75H71125P00234,ALKO ENTERPRISES INC,,125000.0,,OK,,73036,,,,,,,CONT_AWD_75H71125P00234_7527_-NONE-_-NONE-
174351163,75H71125P00231,TYWELL BUILDERS LLC,,3650.0,,OK,,74075,,,,,,,CONT_AWD_75H71125P00231_7527_-NONE-_-NONE-
174452460,75H71125P00230,SHAWVER & SON INC,,50000.0,,OK,,73601,,,,,,,CONT_AWD_75H71125P00230_7527_-NONE-_-NONE-
